theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
100.0,1,1,confirm,1.0,-80.11,-96.11,33.56,444,113.67,80.11,886,0.501,0.607,0.245,0.5624,19,0.6586,194,0.9687,1,489,20.57,1,489,20.57,1,489,20.57,1,574,5.41,0.2169,50.05,19,70826
100.0,1,-1,fallback,1.0,-15.28,-31.28,34.92,416,50.2,33.83,696,0.598,1.207,0.16,0.2381,20,0.3398,12,0.72,0,-1,,0,-1,,0,-1,,0,-1,,0.8542,113.29,19,71712
100.0,1,1,confirm,1.0,11.99,-4.01,63.2,470,51.21,-0.0,512,0.918,3.13,0.33,0.5043,20,0.5043,468,0.9366,1,493,26.15,1,493,26.15,1,493,26.15,1,494,27.24,0.3887,50.38,20,72408
100.0,1,-1,confirm,1.0,87.07,71.07,137.14,2387,50.07,54.42,2443,0.977,5.235,0.149,0.277,20,0.6355,1686,0.9809,1,586,-30.47,1,586,-30.47,1,586,-30.47,1,677,-48.98,0.6964,50.89,20,72920
100.0,1,1,confirm,1.0,76.86,60.86,128.46,739,51.6,32.94,885,0.835,0.835,0.206,0.1397,21,0.2243,544,0.7062,0,-1,,0,-1,,0,-1,,0,-1,,0.2842,50.76,20,75363
100.0,1,-1,confirm,1.0,-91.52,-107.52,9.81,11,101.33,91.52,1969,0.006,0.344,0.121,-0.1318,21,0.1437,730,0.9715,1,425,-23.97,1,425,-23.97,0,-1,,1,570,-22.88,0.1923,50.95,21,76248
100.0,1,1,fallback,1.0,12.96,-3.04,66.94,1143,53.98,22.67,1442,0.793,1.918,0.132,-0.0736,22,0.2481,531,0.8814,1,112,-4.32,1,112,-4.32,1,622,17.27,1,1048,37.79,0.2995,101.43,21,78217
100.0,1,-1,confirm,1.0,40.97,24.97,90.58,1816,49.6,11.86,2082,0.872,7.527,0.104,0.6277,22,0.6277,1816,0.96,1,727,33.43,1,727,33.43,1,727,33.43,0,-1,,0.0597,53.63,22,79659
100.0,1,1,confirm,1.0,-99.61,-115.61,0.0,0,99.61,99.61,1639,0.0,0.63,0.008,-0.3847,22,0.3626,924,0.8921,1,1266,-80.12,1,1266,-80.12,1,1266,-80.12,0,-1,,0.7341,50.05,22,81741
100.0,1,-1,confirm,1.0,-40.46,-56.46,10.94,78,51.4,40.46,259,0.301,0.409,0.154,-0.0992,23,-0.0754,144,0.6684,0,-1,,0,-1,,0,-1,,0,-1,,0.4136,99.61,23,83380
100.0,1,1,confirm,1.0,-93.67,-109.67,7.62,2962,101.3,93.67,4333,0.684,1.462,0.105,0.1701,0,0.3939,1225,0.9384,1,38,-15.25,1,38,-15.25,1,1529,-40.3,1,38,-15.25,0.1354,51.46,23,83639
100.0,1,-1,fallback,1.0,65.97,49.97,115.45,228,49.48,7.7,240,0.95,6.949,0.233,0.5847,0,0.6101,225,0.7948,0,-1,,0,-1,,0,-1,,0,-1,,0.4028,101.22,0,87972
100.0,1,1,confirm,1.0,12.17,-3.83,65.3,299,53.13,18.82,434,0.689,0.185,0.036,-0.4845,0,-0.397,399,0.7559,0,-1,,0,-1,,0,-1,,0,-1,,0.7428,50.06,0,88212
100.0,1,-1,confirm,1.0,2.21,-13.79,56.38,119,54.17,5.53,169,0.704,0.353,0.048,0.4271,0,0.4702,55,0.8267,0,-1,,0,-1,,0,-1,,0,-1,,0.1271,52.78,0,88646
100.0,1,1,confirm,1.0,30.96,14.96,81.82,273,50.86,17.69,360,0.758,0.591,0.04,0.0039,0,0.0258,288,0.6663,0,-1,,0,-1,,0,-1,,0,-1,,0.148,54.47,0,88815
100.0,1,-1,confirm,1.0,141.09,125.09,190.7,2227,49.6,44.09,2249,0.99,4.309,0.129,0.4554,1,0.46,2226,0.7888,1,839,7.72,1,839,7.72,1,839,7.72,0,-1,,0.0792,50.45,0,89175
100.0,1,1,confirm,1.0,5.59,-10.41,55.9,172,50.31,34.66,243,0.708,0.831,0.02,-0.2706,1,-0.2625,204,0.5499,0,-1,,0,-1,,0,-1,,0,-1,,0.5966,50.57,1,91424
100.0,1,-1,confirm,1.0,-61.46,-77.46,40.23,116,101.69,61.46,444,0.261,0.314,0.052,0.2737,1,0.2879,35,0.7247,1,334,-22.35,1,334,-22.35,1,334,-22.35,0,-1,,0.4013,50.03,1,91667
100.0,1,1,fallback,1.0,-24.43,-40.43,26.65,14,51.09,24.43,273,0.051,1.022,0.077,0.0367,1,0.039,15,0.439,0,-1,,0,-1,,0,-1,,0,-1,,0.361,102.1,1,92111
100.0,1,-1,confirm,1.0,309.51,293.51,360.72,1422,51.21,28.95,1430,0.994,5.112,0.126,0.1647,2,0.34,705,0.7049,1,744,97.97,1,744,97.97,1,744,97.97,1,1304,156.98,0.3056,50.95,1,92384
100.0,1,1,confirm,1.0,-82.72,-98.72,24.13,34,106.85,82.72,58,0.586,4.589,0.076,-0.1067,2,-0.1024,48,0.0748,0,-1,,0,-1,,0,-1,,0,-1,,0.2295,53.13,2,93814
100.0,1,-1,fallback,1.0,-11.58,-27.58,49.81,22,61.4,11.58,31,0.71,3.151,0.149,0.111,2,0.1213,18,0.1107,0,-1,,0,-1,,0,-1,,0,-1,,0.0479,106.59,2,93872
100.0,1,1,confirm,1.0,121.5,105.5,174.73,192,53.23,8.1,260,0.738,0.266,0.029,-0.0743,2,-0.0701,237,0.3183,0,-1,,0,-1,,0,-1,,0,-1,,0.072,61.71,2,93903
100.0,1,-1,confirm,1.0,-60.59,-76.59,43.44,47,104.04,60.59,178,0.264,0.212,0.065,0.0797,2,0.1078,159,0.5145,0,-1,,0,-1,,0,-1,,0,-1,,0.1473,52.31,2,94163
100.0,1,1,fallback,1.0,-44.32,-60.32,13.64,119,57.95,44.32,178,0.669,0.161,0.075,-0.0674,2,-0.0337,151,0.3008,0,-1,,0,-1,,0,-1,,0,-1,,0.3216,104.49,2,94341
100.0,1,-1,confirm,1.0,-81.04,-97.04,21.69,20,102.73,81.04,311,0.064,0.611,0.003,0.1322,2,0.2427,254,0.6243,0,-1,,0,-1,,0,-1,,0,-1,,0.2839,57.88,2,94519
100.0,1,1,fallback,1.0,133.61,117.61,184.56,1868,50.95,7.93,2264,0.825,1.264,0.092,0.2556,2,0.3777,1499,0.8802,1,864,105.3,1,864,105.3,1,864,105.3,1,2015,148.32,0.3885,102.95,2,94830
100.0,1,-1,confirm,1.0,-86.03,-102.03,16.76,29,102.79,86.03,347,0.084,0.752,0.097,-0.1213,2,-0.0989,18,0.5192,0,-1,,0,-1,,0,-1,,0,-1,,0.5138,50.03,2,97094
100.0,1,1,fallback,1.0,91.95,75.95,144.01,3670,52.07,16.62,5453,0.673,1.904,0.093,-0.1016,4,0.5183,1756,0.9804,1,725,60.93,1,725,60.93,1,725,60.93,1,1397,59.82,0.3728,102.97,3,97441
100.0,1,-1,confirm,1.0,111.96,95.96,161.36,2188,49.4,14.27,2610,0.838,1.207,0.149,0.2141,5,0.4116,702,0.9645,1,63,1.1,1,1285,38.42,1,1285,38.42,1,1533,50.49,0.3614,51.33,4,102894
100.0,1,1,confirm,1.0,-2.22,-18.22,48.85,1030,51.07,61.06,1789,0.576,1.038,0.137,-0.1394,5,0.1601,216,0.9617,1,335,-34.41,1,335,-34.41,0,-1,,1,441,-31.08,0.2443,50.21,5,105504
100.0,1,-1,confirm,1.0,-85.5,-101.5,15.55,721,101.04,85.5,1819,0.396,0.436,0.053,-0.0021,6,0.2782,1097,0.9678,1,622,9.99,1,622,9.99,1,1640,-53.3,1,1640,-53.3,0.3038,50.82,5,107293
100.0,1,1,fallback,1.0,-36.33,-52.33,14.31,16,50.64,36.33,375,0.043,0.936,0.171,0.697,6,0.7162,15,0.7231,0,-1,,0,-1,,0,-1,,0,-1,,0.3658,101.2,6,109112
100.0,1,-1,confirm,1.0,127.07,111.07,176.8,3559,49.72,22.1,3974,0.896,0.721,0.12,0.3632,7,0.6773,2890,0.9722,1,1309,8.84,1,1309,8.84,1,1309,8.84,1,1322,9.94,0.4524,50.57,6,109487
100.0,1,1,confirm,1.0,-73.87,-89.87,30.22,579,104.09,73.87,1769,0.327,0.512,0.11,-0.6045,7,0.0614,1129,0.9451,1,1136,-6.72,0,-1,,0,-1,,0,-1,,0.3336,50.62,7,113461
100.0,1,-1,fallback,1.0,-50.74,-66.74,-0.0,0,50.74,50.74,174,0.0,1.076,0.156,0.1317,8,0.1478,73,0.6156,1,77,-13.53,1,77,-13.53,0,-1,,1,104,-20.3,0.1122,103.77,8,115230
100.0,1,1,confirm,1.0,-90.87,-106.87,8.97,148,99.84,90.87,613,0.241,0.514,0.05,0.0664,8,0.0719,84,0.5026,1,191,-20.19,0,-1,,0,-1,,0,-1,,0.4054,50.74,8,115404
100.0,1,-1,confirm,1.0,-11.32,-27.32,39.62,134,50.95,11.32,298,0.45,2.849,0.243,0.293,8,0.2987,141,0.6936,0,-1,,0,-1,,0,-1,,0,-1,,0.2592,99.75,8,116017
100.0,1,1,confirm,1.0,32.79,16.79,85.94,730,53.15,19.22,802,0.91,1.251,0.118,-0.0897,8,0.2556,442,0.894,1,486,31.66,1,486,31.66,1,486,31.66,1,486,31.66,0.4173,51.15,8,116315
100.0,1,-1,confirm,1.0,143.15,127.15,198.38,3558,55.23,36.07,3665,0.971,1.313,0.13,0.4189,9,0.4189,3558,0.8757,1,241,-20.29,1,241,-20.29,0,-1,,1,248,-12.4,0.4176,52.7,8,117117
100.0,1,1,confirm,1.0,14.87,-1.13,66.32,1615,51.46,53.74,1878,0.86,2.632,0.099,0.167,9,0.3908,946,0.9235,1,1368,26.3,1,1368,26.3,1,1368,26.3,1,1735,49.17,0.4417,56.35,9,120782
100.0,1,-1,confirm,1.0,50.24,34.24,101.62,3029,51.38,27.4,3229,0.938,0.214,0.113,0.0459,10,0.6314,2262,0.9368,1,81,14.84,1,411,29.69,1,1859,-14.84,1,2072,-5.71,0.6504,51.12,10,122660
100.0,1,1,confirm,1.0,57.38,41.38,109.02,2003,51.64,36.72,2283,0.877,2.17,0.104,-0.0442,11,0.2406,447,0.9316,1,531,8.03,1,531,8.03,1,531,8.03,1,1191,24.1,0.7172,51.91,10,125889
100.0,1,-1,confirm,1.0,21.68,5.68,71.88,482,50.21,5.71,731,0.659,3.855,0.168,0.4563,11,0.5235,454,0.8393,0,-1,,0,-1,,0,-1,,0,-1,,0.0743,51.08,11,128172
100.0,1,1,confirm,1.0,56.03,40.03,107.49,971,51.46,1.14,1223,0.794,2.027,0.157,0.3013,12,0.3587,939,0.8425,0,-1,,0,-1,,0,-1,,0,-1,,0.5182,50.57,11,128903
100.0,1,-1,confirm,1.0,-70.5,-86.5,30.7,185,101.21,70.5,877,0.211,0.181,0.064,0.0474,12,0.2395,340,0.75,1,623,10.23,1,623,10.23,1,623,10.23,1,623,10.23,0.1034,50.91,12,130126
100.0,1,1,fallback,1.0,1.13,-14.87,53.07,50,51.94,4.52,223,0.224,5.674,0.23,0.3934,12,0.4029,95,0.6985,0,-1,,0,-1,,0,-1,,0,-1,,0.3152,101.52,12,131003
100.0,1,-1,confirm,1.0,-101.61,-117.61,-0.0,0,101.61,101.61,337,0.0,0.656,0.084,-0.3399,12,-0.247,316,0.6113,0,-1,,0,-1,,0,-1,,0,-1,,0.4487,51.67,12,131226
100.0,1,1,fallback,1.0,-38.0,-54.0,13.41,56,51.41,38.0,167,0.335,0.876,0.111,0.2628,12,0.2628,56,0.4814,0,-1,,0,-1,,0,-1,,0,-1,,0.3958,101.61,12,131563
100.0,1,-1,confirm,1.0,69.56,53.56,120.05,2979,50.49,62.83,3223,0.924,2.214,0.179,0.4656,13,0.5064,2344,0.8978,0,-1,,0,-1,,0,-1,,0,-1,,0.0697,51.35,12,131730
100.0,1,1,confirm,1.0,74.57,58.57,125.41,623,50.84,21.47,838,0.743,0.947,0.105,0.3461,13,0.3616,795,0.7941,0,-1,,0,-1,,0,-1,,0,-1,,0.5928,51.1,13,134953
100.0,1,-1,confirm,1.0,-56.07,-72.07,44.86,639,100.93,56.07,1710,0.374,0.732,0.05,-0.0628,13,0.04,844,0.8795,0,-1,,0,-1,,0,-1,,0,-1,,0.3834,50.21,13,135791
100.0,1,1,fallback,1.0,-47.95,-63.95,4.46,95,52.41,47.95,517,0.184,0.537,0.036,0.28,14,0.3707,425,0.7215,0,-1,,0,-1,,0,-1,,0,-1,,0.4752,101.39,14,137501
100.0,1,-1,confirm,1.0,-69.48,-85.48,32.5,1719,101.97,69.48,2772,0.62,0.749,0.045,0.0618,14,0.1403,508,0.9876,1,547,-13.45,1,547,-13.45,0,-1,,1,547,-13.45,0.7104,52.39,14,138018
100.0,1,1,fallback,1.0,-17.81,-33.81,35.61,526,53.42,17.81,666,0.79,0.229,0.137,0.1807,15,0.5472,2,0.8859,0,-1,,0,-1,,0,-1,,0,-1,,0.5645,102.3,15,140790
100.0,1,-1,confirm,1.0,5.57,-10.43,56.86,344,51.28,1.11,507,0.679,0.915,0.18,0.2599,15,0.3167,461,0.7896,0,-1,,0,-1,,0,-1,,0,-1,,0.7319,53.23,15,141456
100.0,1,1,confirm,1.0,-93.7,-109.7,5.58,1978,99.27,93.7,3855,0.513,0.501,0.103,-0.3068,15,0.2331,3197,0.8911,1,3117,-52.43,1,3203,-43.5,1,3203,-43.5,1,3516,-24.54,0.3697,51.58,15,141963
100.0,1,-1,confirm,1.0,-45.04,-61.04,5.63,14,50.67,45.04,477,0.029,0.96,0.147,0.1537,16,0.2501,70,0.731,1,261,-16.89,1,261,-16.89,1,261,-16.89,1,473,-41.66,0.147,99.22,16,145818
100.0,1,1,confirm,1.0,-58.29,-74.29,41.48,631,99.76,58.29,3643,0.173,0.764,0.086,0.2853,16,0.5607,1987,0.9626,1,981,5.6,1,981,5.6,1,981,5.6,1,1193,-2.24,0.1219,50.7,16,146295
100.0,1,-1,confirm,1.0,-24.81,-40.81,27.06,231,51.87,24.81,736,0.314,1.116,0.128,0.2759,17,0.4284,496,0.8598,1,733,-13.53,1,733,-13.53,1,733,-13.53,1,733,-13.53,0.7088,99.35,17,149938
100.0,1,1,confirm,1.0,24.74,8.74,76.48,92,51.74,2.25,763,0.121,1.55,0.239,0.2017,17,0.2845,418,0.7404,0,-1,,0,-1,,0,-1,,0,-1,,0.1641,52.01,17,150674
100.0,1,-1,confirm,1.0,13.46,-2.54,63.95,654,50.49,5.61,831,0.787,0.268,0.17,0.4451,18,0.5458,725,0.9172,0,-1,,0,-1,,0,-1,,0,-1,,0.1443,51.35,18,151437
100.0,1,1,confirm,1.0,59.54,43.54,112.35,768,52.8,11.23,852,0.901,5.65,0.262,0.6378,18,0.7018,743,0.9102,0,-1,,0,-1,,0,-1,,0,-1,,0.1532,50.81,18,152268
100.0,1,-1,confirm,1.0,78.18,62.18,129.55,5789,51.37,31.27,6131,0.944,1.773,0.22,0.5027,20,0.6368,4312,0.9661,1,609,-12.29,1,609,-12.29,1,807,5.58,1,831,8.93,0.7284,52.22,18,153120
100.0,1,1,confirm,1.0,-78.79,-94.79,24.76,3330,103.56,78.79,4447,0.749,0.286,0.124,0.111,21,0.707,2617,0.9876,1,590,-6.75,1,590,-6.75,1,590,-6.75,1,672,-7.88,0.7383,52.05,20,159251
100.0,1,-1,fallback,1.0,70.34,54.34,120.26,786,49.92,0.0,894,0.879,1.049,0.215,0.089,21,0.3625,112,0.8413,1,398,44.25,1,398,44.25,1,398,44.25,1,443,49.92,0.3784,103.3,21,163698
100.0,1,1,confirm,1.0,-53.7,-69.7,46.85,160,100.55,53.7,1475,0.108,0.405,0.053,-0.249,21,0.194,1273,0.9293,1,1392,-43.42,1,1392,-43.42,0,-1,,0,-1,,0.4752,50.53,21,164592
100.0,1,-1,fallback,1.0,-45.95,-61.95,5.74,22,51.69,45.95,250,0.088,2.798,0.061,0.0509,22,0.1226,209,0.526,1,131,-20.68,0,-1,,0,-1,,0,-1,,0.5994,100.08,22,166067
100.0,1,1,confirm,1.0,77.76,61.76,130.36,3394,52.6,49.17,3904,0.869,0.807,0.107,-0.1067,23,0.4863,2686,0.9076,1,936,2.29,1,936,2.29,1,936,2.29,1,1386,-49.17,0.0739,51.72,22,166317
100.0,1,-1,confirm,1.0,17.02,1.02,68.08,184,51.06,1.13,635,0.29,2.215,0.246,0.0374,23,0.1596,369,0.9294,1,59,13.62,1,164,51.06,0,-1,,0,-1,,0.1563,51.92,23,170221
100.0,1,1,confirm,1.0,27.28,11.28,78.43,1539,51.15,15.91,2066,0.745,1.461,0.1,-0.0724,23,0.3008,245,0.9061,1,601,30.69,1,601,30.69,1,601,30.69,1,601,30.69,0.1442,51.41,23,170856
100.0,1,-1,confirm,1.0,-61.21,-77.21,40.81,999,102.02,61.21,1671,0.598,0.492,0.117,0.0554,0,0.3125,118,0.9308,1,478,-20.4,1,478,-20.4,1,478,-20.4,1,482,-21.54,0.3056,50.75,0,172922
100.0,1,1,fallback,1.0,-48.45,-64.45,3.38,50,51.83,48.45,456,0.11,1.174,0.123,0.3751,0,0.4259,146,0.915,0,-1,,0,-1,,0,-1,,0,-1,,0.5023,102.44,0,174593
100.0,1,-1,confirm,1.0,98.49,82.49,148.31,1642,49.81,40.76,1723,0.953,1.733,0.222,0.3314,1,0.4768,1415,0.917,1,513,-15.85,1,513,-15.85,1,513,-15.85,1,513,-15.85,0.7304,51.81,0,175049
100.0,1,1,confirm,1.0,9.15,-6.85,59.46,710,50.31,20.58,968,0.733,1.155,0.073,0.074,1,0.2872,944,0.9493,0,-1,,0,-1,,0,-1,,0,-1,,0.1601,50.56,1,176772
100.0,1,-1,confirm,1.0,29.7,13.7,79.96,4080,50.26,86.82,4419,0.923,5.738,0.078,0.3357,2,0.5731,1373,0.9321,1,2139,-49.12,1,2139,-49.12,1,2139,-49.12,1,2139,-49.12,0.4334,50.01,1,177740
100.0,1,1,confirm,1.0,-100.82,-116.82,0.0,0,100.82,100.82,445,0.0,1.048,0.004,-0.3289,2,0.0947,259,0.8161,1,273,-29.79,0,-1,,0,-1,,0,-1,,0.546,50.67,2,182159
100.0,1,-1,fallback,1.0,-37.04,-53.04,16.2,4,53.24,37.04,38,0.105,4.011,0.162,0.2528,2,0.2563,2,0.3758,0,-1,,0,-1,,0,-1,,0,-1,,0.6154,100.82,2,182604
100.0,1,1,confirm,1.0,-81.87,-97.87,19.6,134,101.48,81.87,1372,0.098,0.706,0.062,-0.1965,2,0.0604,562,0.7502,1,573,-9.23,0,-1,,0,-1,,0,-1,,0.0336,53.33,2,182642
100.0,1,-1,fallback,1.0,-47.67,-63.67,4.65,3,52.32,47.67,565,0.005,2.706,0.075,0.5108,3,0.5276,359,0.933,0,-1,,0,-1,,0,-1,,0,-1,,0.1708,101.28,3,184014
100.0,1,1,confirm,1.0,9.26,-6.74,60.17,141,50.91,1.16,280,0.504,2.254,0.137,-0.0336,3,0.0932,102,0.5973,1,136,52.07,0,-1,,0,-1,,0,-1,,0.8377,52.34,3,184579
100.0,1,-1,confirm,1.0,2.31,-13.69,53.18,462,50.87,10.4,584,0.791,3.238,0.173,0.0501,3,0.2991,425,0.9093,0,-1,,0,-1,,0,-1,,0,-1,,0.0372,50.61,3,184859
100.0,1,1,confirm,1.0,-74.01,-90.01,25.44,89,99.44,74.01,1837,0.048,2.357,0.078,-0.0075,3,0.1508,281,0.8648,1,442,-16.19,1,442,-16.19,0,-1,,1,610,-10.41,0.3087,51.14,3,185443
100.0,1,-1,confirm,1.0,-37.28,-53.28,13.98,170,51.26,37.28,201,0.846,3.208,0.07,0.2163,4,0.2211,199,0.6704,0,-1,,0,-1,,0,-1,,0,-1,,0.1947,99.19,4,187280
100.0,1,1,confirm,1.0,20.89,4.89,77.76,205,56.87,13.93,802,0.256,2.092,0.109,-0.0309,4,0.2873,696,0.9332,0,-1,,0,-1,,0,-1,,0,-1,,0.6704,51.33,4,187481
100.0,1,-1,confirm,1.0,-20.85,-36.85,38.22,1847,59.07,96.13,2085,0.886,0.869,0.151,0.1675,4,0.5642,1160,0.9654,1,188,-18.53,1,430,-60.23,1,1373,-4.63,1,474,-71.81,0.5401,56.43,4,188283
100.0,1,1,confirm,1.0,11.56,-4.44,62.41,450,50.86,24.27,651,0.691,0.518,0.187,0.0716,5,0.1488,516,0.7355,1,249,-15.03,0,-1,,0,-1,,0,-1,,0.0091,59.3,4,190368
100.0,1,-1,confirm,1.0,147.77,131.77,198.57,2633,50.8,27.71,2697,0.976,4.676,0.153,0.3366,5,0.3708,2037,0.952,1,1712,-17.32,1,1712,-17.32,1,1712,-17.32,1,1723,-12.7,0.4763,50.54,5,191019
100.0,1,1,confirm,1.0,-1.17,-17.17,49.21,215,50.39,8.2,312,0.689,0.145,0.001,-0.2177,5,-0.2047,273,0.5216,0,-1,,0,-1,,0,-1,,0,-1,,0.3955,51.83,5,193716
100.0,1,-1,confirm,1.0,12.89,-3.11,64.46,436,51.56,26.95,462,0.944,1.059,0.088,0.2419,6,0.3216,221,0.6293,1,222,8.2,1,222,8.2,1,222,8.2,0,-1,,0.2801,50.14,5,194028
100.0,1,1,confirm,1.0,-92.7,-108.7,7.04,460,99.74,92.7,782,0.588,0.391,0.019,-0.1265,6,-0.104,552,0.3767,0,-1,,0,-1,,0,-1,,0,-1,,0.4046,51.9,6,194490
100.0,1,-1,confirm,1.0,222.67,206.67,273.6,591,50.93,31.98,613,0.964,2.061,0.144,0.1151,6,0.2643,105,0.6811,0,-1,,0,-1,,0,-1,,0,-1,,0.1229,99.67,6,195272
100.0,1,1,confirm,1.0,77.53,61.53,129.62,327,52.09,10.9,375,0.872,0.275,0.013,-0.0115,6,0.014,363,0.4914,0,-1,,0,-1,,0,-1,,0,-1,,0.0751,52.36,6,195885
100.0,1,-1,confirm,1.0,-88.95,-104.95,12.02,274,100.97,88.95,661,0.415,0.571,0.021,-0.0167,6,0.0114,589,0.4733,0,-1,,0,-1,,0,-1,,0,-1,,0.2207,51.42,6,196260
100.0,1,1,fallback,1.0,17.87,1.87,69.11,140,51.23,32.17,230,0.609,1.163,0.092,0.1557,6,0.2267,229,0.7997,0,-1,,0,-1,,0,-1,,0,-1,,0.1793,101.1,6,196921
100.0,1,-1,confirm,1.0,16.65,0.65,72.55,285,55.9,7.14,489,0.583,1.459,0.03,-0.246,6,-0.1465,481,0.4917,0,-1,,0,-1,,0,-1,,0,-1,,0.5153,50.88,6,197151
100.0,1,1,confirm,1.0,-102.45,-118.45,1.19,1,103.65,102.45,494,0.002,0.367,0.016,0.1466,6,0.2354,225,0.8478,1,368,-25.02,1,368,-25.02,1,368,-25.02,0,-1,,0.473,56.31,6,197640
100.0,1,-1,fallback,1.0,9.63,-6.37,60.18,304,50.55,34.91,377,0.806,1.098,0.13,0.1649,7,0.179,348,0.4559,0,-1,,0,-1,,0,-1,,0,-1,,0.1308,103.63,7,198134
100.0,1,1,confirm,1.0,8.43,-7.57,59.04,944,50.6,83.13,1003,0.941,0.383,0.098,0.4168,7,0.4725,906,0.7753,0,-1,,0,-1,,0,-1,,0,-1,,0.4559,50.86,7,198511
100.0,1,-1,confirm,1.0,-98.71,-114.71,2.41,2,101.12,98.71,125,0.016,0.748,0.06,-0.3823,7,-0.2404,121,0.563,0,-1,,0,-1,,0,-1,,0,-1,,0.3783,50.31,7,199514
100.0,1,1,fallback,1.0,89.4,73.4,140.66,1262,51.26,27.42,1722,0.733,1.018,0.058,-0.0837,7,0.2676,210,0.8803,1,989,97.75,1,989,97.75,1,989,97.75,1,1214,94.17,0.563,101.14,7,199639
100.0,1,-1,confirm,1.0,41.35,25.35,93.34,1715,51.98,42.53,1903,0.901,1.161,0.103,0.1441,8,0.3743,1518,0.9368,1,248,-25.99,1,248,-25.99,1,248,-25.99,1,248,-25.99,0.2642,50.55,7,201361
100.0,1,1,confirm,1.0,-93.72,-109.72,5.93,3,99.66,93.72,1038,0.003,0.548,0.073,-0.2818,8,-0.0607,590,0.6495,0,-1,,0,-1,,0,-1,,0,-1,,0.2314,52.47,8,203264
100.0,1,-1,confirm,1.0,-31.14,-47.14,21.56,612,52.69,43.11,922,0.664,2.071,0.071,0.2197,8,0.2892,636,0.9405,1,921,-21.56,1,921,-21.56,1,921,-21.56,1,921,-21.56,0.3427,99.6,8,204302
100.0,1,1,confirm,1.0,77.6,61.6,128.94,879,51.34,13.13,959,0.917,1.077,0.146,0.1824,9,0.2477,482,0.8001,1,237,14.33,1,237,14.33,1,237,14.33,0,-1,,0.5166,52.81,9,205224
100.0,1,-1,confirm,1.0,-79.37,-95.37,23.69,1400,103.07,79.37,2646,0.529,0.58,0.104,0.07,9,0.2356,841,0.8957,1,1427,18.96,1,1427,18.96,1,1427,18.96,1,1427,18.96,0.14,50.68,9,206183
100.0,1,1,fallback,1.0,-21.16,-37.16,31.73,59,52.89,21.16,306,0.193,4.885,0.18,0.5466,10,0.5466,59,0.6065,0,-1,,0,-1,,0,-1,,0,-1,,0.4106,103.31,10,208829
100.0,1,-1,confirm,1.0,34.16,18.16,87.16,3868,53.0,18.85,4287,0.902,3.258,0.13,0.1934,11,0.5067,4229,0.9089,1,1647,-14.13,1,1647,-14.13,1,1647,-14.13,1,1751,-7.07,0.5789,52.72,10,209135
100.0,1,1,confirm,1.0,-57.91,-73.91,42.55,360,100.46,57.91,1715,0.21,0.792,0.153,0.0258,11,0.1826,409,0.9144,1,432,4.73,1,432,4.73,0,-1,,1,432,4.73,0.7399,53.47,11,213422
100.0,1,-1,fallback,1.0,41.61,25.61,91.54,1160,49.93,39.23,1259,0.921,0.546,0.161,0.1934,12,0.3437,561,0.9069,0,-1,,0,-1,,0,-1,,0,-1,,0.1905,100.04,11,215137
100.0,1,1,confirm,1.0,-3.58,-19.58,51.33,57,54.91,3.58,188,0.303,0.713,0.009,-0.1697,12,-0.1346,149,0.489,0,-1,,0,-1,,0,-1,,0,-1,,0.1075,50.39,12,216396
100.0,1,-1,confirm,1.0,51.35,35.35,103.89,1597,52.54,62.1,1645,0.971,0.889,0.115,0.1061,12,0.4753,526,0.8672,1,840,-38.21,1,840,-38.21,1,840,-38.21,1,1218,-39.41,0.1955,54.63,12,216584
100.0,1,1,confirm,1.0,1.2,-14.8,51.61,404,50.41,3.6,806,0.501,0.321,0.088,-0.2949,12,0.1254,802,0.798,0,-1,,0,-1,,0,-1,,0,-1,,0.056,53.1,12,218229
100.0,1,-1,confirm,1.0,-76.81,-92.81,24.0,291,100.82,76.81,708,0.411,0.518,0.112,0.4953,12,0.545,477,0.9249,1,685,-70.81,1,685,-70.81,1,685,-70.81,1,685,-70.81,0.2819,50.16,12,219035
100.0,1,1,fallback,1.0,46.45,30.45,100.05,1150,53.6,20.25,1263,0.911,1.347,0.144,-0.0584,13,0.3052,159,0.8078,1,375,11.91,1,375,11.91,1,375,11.91,1,511,15.48,0.7314,101.06,13,219743
100.0,1,-1,confirm,1.0,119.74,103.74,170.72,1582,50.98,66.39,1666,0.95,3.027,0.145,0.3238,13,0.3703,1577,0.7809,1,720,-45.05,1,720,-45.05,1,720,-45.05,0,-1,,0.2884,53.07,13,221006
100.0,1,1,confirm,1.0,-99.59,-115.59,0.0,0,99.59,99.59,299,0.0,1.579,0.075,-0.2537,13,-0.2107,84,0.2309,0,-1,,0,-1,,0,-1,,0,-1,,0.4228,51.86,13,222672
