theta,registry,side,kind,grid_s,gross_bp,net_real_bp,peak_fav_bp,t_peak_c,giveback_bp,max_adv_bp,dur_c,frac_peak,clmx60_pk,er600_pk,slean_pk,hod_pk,slmax,t_slmax_c,slmax60,r8_a05x0_trig,r8_a05x0_t_c,r8_a05x0_gx,r8_a10x0_trig,r8_a10x0_t_c,r8_a10x0_gx,r8_a20x0_trig,r8_a20x0_t_c,r8_a20x0_gx,r8_a10xm10_trig,r8_a10xm10_t_c,r8_a10xm10_gx,dive_depth,lag_bp,hod_entry,entry_idx
80.0,1,-1,confirm,1.0,26.33,10.33,66.25,2011,39.92,48.41,2253,0.893,0.954,0.082,0.1656,14,0.2096,2031,0.6975,1,876,1.7,1,876,1.7,1,876,1.7,1,1238,40.77,0.1187,40.6,14,137043
80.0,1,1,confirm,1.0,27.25,11.25,71.53,1647,44.28,51.95,2204,0.747,0.783,0.144,-0.0608,15,0.1462,109,0.7396,1,196,-15.33,1,196,-15.33,0,-1,,1,367,-20.44,0.1798,40.18,14,139296
80.0,1,-1,confirm,1.0,16.14,0.14,58.6,293,42.46,5.94,457,0.641,1.083,0.194,0.4015,15,0.4258,268,0.834,0,-1,,0,-1,,0,-1,,0,-1,,0.4508,43.97,15,141500
80.0,1,1,confirm,1.0,-75.71,-91.71,5.1,389,80.81,75.71,1757,0.221,1.026,0.08,-0.1238,15,0.0651,303,0.8821,1,313,-11.91,0,-1,,0,-1,,0,-1,,0.4138,42.71,15,141957
80.0,1,-1,fallback,1.0,-34.28,-50.28,6.0,21,40.28,34.28,137,0.153,2.578,0.113,0.1977,15,0.2708,40,0.7074,0,-1,,0,-1,,0,-1,,0,-1,,0.206,80.77,15,143714
80.0,1,1,confirm,1.0,-73.46,-89.46,5.98,90,79.44,73.46,1818,0.05,0.342,0.02,-0.223,15,0.0035,1604,0.7982,0,-1,,0,-1,,0,-1,,0,-1,,0.6664,40.31,15,143851
80.0,1,-1,confirm,1.0,-30.12,-46.12,10.33,220,40.44,30.12,552,0.399,1.049,0.107,0.1042,16,0.2735,8,0.6973,0,-1,,0,-1,,0,-1,,0,-1,,0.4098,79.39,16,145669
80.0,1,1,confirm,1.0,26.6,10.6,67.78,707,41.18,0.86,1123,0.63,1.079,0.108,-0.0754,16,0.1485,433,0.7875,1,624,42.9,1,624,42.9,0,-1,,1,710,66.06,0.1806,40.49,16,146221
80.0,1,-1,confirm,1.0,-12.83,-28.83,27.38,1763,40.22,58.18,2094,0.842,0.963,0.166,0.3419,17,0.6782,772,0.9524,1,1059,-53.05,1,1059,-53.05,1,1059,-53.05,1,1059,-53.05,0.5798,40.9,16,147344
80.0,1,1,confirm,1.0,-79.47,-95.47,0.0,0,79.47,79.47,727,0.0,1.55,0.067,-0.0258,17,0.027,130,0.7843,0,-1,,0,-1,,0,-1,,0,-1,,0.3459,40.33,17,149438
80.0,1,-1,confirm,1.0,-32.73,-48.73,8.61,4,41.35,32.73,506,0.008,1.808,0.139,0.4186,17,0.4347,474,0.8889,0,-1,,0,-1,,0,-1,,0,-1,,0.4406,79.47,17,150165
80.0,1,1,confirm,1.0,33.49,17.49,74.7,93,41.21,-0.0,357,0.261,0.967,0.227,0.0464,17,0.1653,345,0.9052,0,-1,,0,-1,,0,-1,,0,-1,,0.401,41.38,17,150671
80.0,1,-1,confirm,1.0,5.13,-10.87,45.35,1064,40.22,25.67,1195,0.89,0.342,0.13,0.4495,18,0.4855,1148,0.9125,0,-1,,0,-1,,0,-1,,0,-1,,0.2267,40.91,17,151028
80.0,1,1,confirm,1.0,83.9,67.9,125.86,816,41.95,5.99,883,0.924,2.329,0.307,0.065,18,0.1085,405,0.8723,1,423,28.25,1,423,28.25,0,-1,,1,427,27.4,0.6114,40.4,18,152223
80.0,1,-1,confirm,1.0,-52.64,-68.64,33.11,2362,85.75,52.64,3433,0.688,0.379,0.165,0.4467,19,0.5841,2536,0.9201,1,560,-28.87,1,940,-31.41,1,940,-31.41,1,1010,-39.06,0.1082,41.43,18,153106
80.0,1,1,fallback,1.0,-38.01,-54.01,3.38,1,41.39,38.01,251,0.004,6.133,0.136,0.2043,19,0.306,240,0.7898,0,-1,,0,-1,,0,-1,,0,-1,,0.6753,86.04,19,156539
80.0,1,-1,confirm,1.0,16.11,0.11,55.96,1414,39.85,16.96,1567,0.902,2.162,0.138,0.5083,19,0.558,1244,0.8769,0,-1,,0,-1,,0,-1,,0,-1,,0.3689,41.37,19,156790
80.0,1,1,confirm,1.0,-84.07,-100.07,0.85,6,84.92,84.07,441,0.014,0.444,0.006,-0.4522,19,-0.1782,438,0.9736,0,-1,,0,-1,,0,-1,,0,-1,,0.6978,40.07,19,158357
80.0,1,-1,fallback,1.0,-31.69,-47.69,8.56,111,40.25,31.69,348,0.319,1.703,0.245,0.01,20,0.1995,0,0.6418,1,35,-0.86,1,35,-0.86,0,-1,,1,190,-15.41,0.9734,84.91,20,158798
80.0,1,1,confirm,1.0,14.51,-1.49,55.49,1765,40.98,3.41,2131,0.828,1.663,0.102,0.0451,20,0.3373,126,0.9246,1,678,18.78,1,678,18.78,1,678,18.78,1,1856,52.93,0.0971,40.28,20,159146
80.0,1,-1,confirm,1.0,99.74,83.74,139.8,3213,40.06,49.44,3328,0.965,4.632,0.211,0.2657,21,0.4425,280,0.9441,1,736,-18.75,1,736,-18.75,1,736,-18.75,1,862,-29.84,0.5262,40.75,20,161277
80.0,1,1,confirm,1.0,-49.94,-65.94,30.14,119,80.08,49.94,1357,0.088,0.186,0.036,-0.2294,21,-0.044,1114,0.7734,0,-1,,0,-1,,0,-1,,0,-1,,0.135,40.63,21,164605
80.0,1,-1,confirm,1.0,-36.34,-52.34,4.33,1,40.67,36.34,190,0.005,2.83,0.082,0.252,22,0.3317,26,0.6427,0,-1,,0,-1,,0,-1,,0,-1,,0.2185,79.84,22,165962
80.0,1,1,confirm,1.0,66.39,50.39,106.91,3495,40.52,39.66,3706,0.943,0.526,0.095,0.2139,23,0.3028,2899,0.7217,1,860,26.73,1,3499,103.47,1,3499,103.47,1,3499,103.47,0.3727,40.69,22,166152
80.0,1,-1,confirm,1.0,34.26,18.26,75.37,547,41.11,12.85,967,0.566,2.007,0.242,0.1846,23,0.3312,768,0.7903,0,-1,,0,-1,,0,-1,,0,-1,,0.3235,40.1,23,169858
80.0,1,1,confirm,1.0,17.19,1.19,58.44,2394,41.25,12.89,2829,0.846,0.64,0.07,-0.1384,0,0.2955,1923,0.8457,1,1386,28.36,1,1386,28.36,1,2006,42.11,1,2079,38.68,0.1954,41.43,23,170825
80.0,1,-1,confirm,1.0,-51.48,-67.48,29.17,264,80.65,51.48,858,0.308,2.923,0.11,0.2431,0,0.2927,767,0.9632,0,-1,,0,-1,,0,-1,,0,-1,,0.0029,41.02,0,173654
80.0,1,1,fallback,1.0,-11.1,-27.1,29.88,134,40.97,11.1,413,0.324,3.566,0.13,0.075,0,0.0874,123,0.7665,1,295,9.39,0,-1,,0,-1,,0,-1,,0.9406,80.89,0,174512
80.0,1,-1,confirm,1.0,119.64,103.64,159.8,1767,40.16,14.53,1906,0.927,1.024,0.248,0.1406,1,0.4797,424,0.9517,1,218,7.69,1,628,-1.71,1,628,-1.71,1,628,-1.71,0.6529,40.85,0,174925
80.0,1,1,confirm,1.0,7.78,-8.22,51.03,1488,43.25,41.52,1850,0.804,0.768,0.086,-0.0132,1,0.2584,363,0.7643,1,509,-18.16,1,509,-18.16,1,509,-18.16,1,535,-24.22,0.1852,40.82,1,176831
80.0,1,-1,confirm,1.0,55.31,39.31,95.93,2592,40.62,25.93,2826,0.917,1.765,0.097,-0.002,2,0.3711,150,0.7425,1,2093,44.08,1,2093,44.08,1,2093,44.08,1,2148,53.58,0.4486,43.03,1,178681
80.0,1,1,confirm,1.0,-79.95,-95.95,0.87,1,80.82,79.95,1038,0.001,0.311,0.01,-0.0649,2,0.4275,984,0.8826,1,289,-57.36,1,289,-57.36,0,-1,,0,-1,,0.4529,41.01,2,181507
80.0,1,-1,fallback,1.0,-2.63,-18.63,39.42,64,42.05,2.63,100,0.64,2.315,0.11,-0.0358,2,0.0951,97,0.5562,0,-1,,0,-1,,0,-1,,0,-1,,0.0232,80.81,2,182545
80.0,1,1,confirm,1.0,-65.69,-81.69,14.01,156,79.7,65.69,1032,0.151,0.551,0.013,-0.2459,2,-0.0686,7,0.529,0,-1,,0,-1,,0,-1,,0,-1,,0.2802,42.22,2,182645
80.0,1,-1,confirm,1.0,-37.91,-53.91,4.41,87,42.32,37.91,136,0.64,0.826,0.089,0.1089,3,0.1861,43,0.4154,0,-1,,0,-1,,0,-1,,0,-1,,0.0131,79.59,3,183677
80.0,1,1,confirm,1.0,37.77,21.77,80.8,907,43.04,48.3,1015,0.894,0.637,0.171,-0.0225,3,0.0028,816,0.7105,0,-1,,0,-1,,0,-1,,0,-1,,0.5103,42.34,3,183813
80.0,1,-1,confirm,1.0,54.25,38.25,100.62,2622,46.37,25.37,2653,0.988,3.159,0.06,0.353,4,0.5593,1376,0.8714,1,198,-2.62,1,198,-2.62,1,773,-21.87,0,-1,,0.1847,42.69,3,184828
80.0,1,1,confirm,1.0,36.95,20.95,78.3,206,41.35,15.84,561,0.367,0.94,0.134,-0.1502,4,-0.0351,561,0.5726,0,-1,,0,-1,,0,-1,,0,-1,,0.5127,46.84,4,187481
80.0,1,-1,confirm,1.0,-44.7,-60.7,37.69,376,82.39,44.7,715,0.526,0.533,0.101,0.2165,4,0.2533,326,0.5189,1,580,16.65,1,580,16.65,1,580,16.65,1,668,-15.78,0.0568,41.03,4,188042
80.0,1,1,fallback,1.0,-15.71,-31.71,24.43,42,40.14,15.71,268,0.157,2.373,0.136,0.2632,4,0.28,25,0.5016,0,-1,,0,-1,,0,-1,,0,-1,,0.0567,82.7,4,188757
80.0,1,-1,confirm,1.0,53.31,37.31,93.52,1105,40.2,0.87,1212,0.912,0.435,0.16,0.3863,4,0.4805,858,0.8842,0,-1,,0,-1,,0,-1,,0,-1,,0.3209,40.04,4,189025
80.0,1,1,confirm,1.0,55.36,39.36,96.65,581,41.3,-0.0,636,0.914,1.681,0.191,0.054,5,0.2167,206,0.7716,1,616,70.29,1,616,70.29,1,616,70.29,0,-1,,0.2035,40.58,4,190237
80.0,1,-1,confirm,1.0,43.69,27.69,83.89,904,40.2,17.48,1193,0.758,2.552,0.179,0.1657,5,0.2367,503,0.5913,1,1011,75.15,1,1011,75.15,1,1011,75.15,1,1097,65.54,0.2591,40.9,5,190873
80.0,1,1,confirm,1.0,-50.03,-66.03,30.72,370,80.74,50.03,1000,0.37,1.072,0.156,0.2866,5,0.3187,353,0.7149,1,445,28.08,1,445,28.08,1,445,28.08,1,602,25.45,0.2724,40.54,5,192066
80.0,1,-1,fallback,1.0,37.05,21.05,78.5,592,41.46,20.29,854,0.693,1.487,0.107,0.1602,5,0.2309,247,0.5641,0,-1,,0,-1,,0,-1,,0,-1,,0.3489,80.5,5,193066
80.0,1,1,confirm,1.0,-76.14,-92.14,6.2,22,82.34,76.14,340,0.065,0.242,0.012,-0.0962,5,-0.0595,144,0.5686,0,-1,,0,-1,,0,-1,,0,-1,,0.1441,41.79,5,193920
80.0,1,-1,fallback,1.0,-7.14,-23.14,33.9,377,41.04,24.98,449,0.84,1.629,0.066,0.2256,6,0.2375,360,0.5906,0,-1,,0,-1,,0,-1,,0,-1,,0.1308,82.29,5,194260
80.0,1,1,confirm,1.0,2.67,-13.33,43.68,241,41.01,5.35,316,0.763,0.532,0.04,-0.1592,6,-0.1102,111,0.4525,0,-1,,0,-1,,0,-1,,0,-1,,0.3534,41.18,6,194709
80.0,1,-1,confirm,1.0,181.82,165.82,222.82,759,41.0,1.78,779,0.974,2.256,0.136,0.3827,6,0.4069,711,0.6866,0,-1,,0,-1,,0,-1,,0,-1,,0.5031,40.83,6,195025
80.0,1,1,confirm,1.0,-84.42,-100.42,4.54,8,88.96,84.42,57,0.14,1.582,0.094,-0.371,6,-0.3352,54,-0.0718,0,-1,,0,-1,,0,-1,,0,-1,,0.5358,41.93,6,195804
80.0,1,-1,fallback,1.0,-38.45,-54.45,1.83,2,40.28,38.45,19,0.105,1.599,0.145,0.3227,6,0.3367,0,0.1178,0,-1,,0,-1,,0,-1,,0,-1,,0.1955,88.92,6,195861
80.0,1,1,confirm,1.0,-3.65,-19.65,48.34,29,51.98,9.12,50,0.58,2.677,0.085,-0.3281,6,-0.3129,0,-0.075,0,-1,,0,-1,,0,-1,,0,-1,,0.0508,40.29,6,195880
80.0,1,-1,confirm,1.0,-86.67,-102.67,-0.0,0,86.67,86.67,131,0.0,2.318,0.104,0.3218,6,0.3218,0,0.3466,0,-1,,0,-1,,0,-1,,0,-1,,0.3055,51.73,6,195930
80.0,1,1,fallback,1.0,-26.23,-42.23,15.38,4,41.61,26.23,97,0.041,0.394,0.011,-0.2619,6,-0.2492,42,0.2004,0,-1,,0,-1,,0,-1,,0,-1,,0.3466,86.67,6,196061
80.0,1,-1,confirm,1.0,-79.8,-95.8,2.72,6,82.52,79.8,425,0.014,0.358,0.029,0.2597,6,0.2603,0,0.551,0,-1,,0,-1,,0,-1,,0,-1,,0.0112,41.54,6,196158
80.0,1,1,fallback,1.0,-31.49,-47.49,9.0,36,40.49,31.49,66,0.545,0.62,0.084,-0.0354,6,-0.027,47,0.0611,0,-1,,0,-1,,0,-1,,0,-1,,0.541,82.55,6,196583
80.0,1,-1,confirm,1.0,-73.1,-89.1,9.93,29,83.03,73.1,405,0.072,0.482,0.017,0.0489,6,0.1291,194,0.4004,0,-1,,0,-1,,0,-1,,0,-1,,0.2733,40.45,6,196649
80.0,1,1,fallback,1.0,-3.58,-19.58,41.21,52,44.8,3.58,98,0.531,2.266,0.114,-0.0684,6,-0.0609,37,0.2935,0,-1,,0,-1,,0,-1,,0,-1,,0.2985,83.12,6,197054
80.0,1,-1,confirm,1.0,25.1,9.1,65.43,1285,40.33,39.44,1363,0.943,1.375,0.089,0.1159,7,0.1655,1061,0.531,1,148,-8.96,1,148,-8.96,0,-1,,1,300,19.72,0.1869,44.61,6,197152
80.0,1,1,confirm,1.0,2.7,-13.3,44.03,940,41.33,71.88,986,0.953,1.252,0.104,0.1199,7,0.1309,975,0.6889,1,700,-38.64,0,-1,,0,-1,,0,-1,,0.2987,40.6,7,198515
80.0,1,-1,confirm,1.0,-74.56,-90.56,8.08,19,82.64,74.56,137,0.139,1.428,0.048,-0.0617,7,-0.0562,16,0.469,0,-1,,0,-1,,0,-1,,0,-1,,0.3101,41.15,7,199501
80.0,1,1,fallback,1.0,15.16,-0.84,56.17,212,41.02,9.81,248,0.855,1.484,0.162,0.0587,7,0.1802,23,0.3481,0,-1,,0,-1,,0,-1,,0,-1,,0.3455,82.71,7,199638
80.0,1,-1,confirm,1.0,-72.12,-88.12,8.9,21,81.02,72.12,241,0.087,1.257,0.091,-0.0467,7,0.0515,179,0.2792,1,225,-63.21,0,-1,,0,-1,,0,-1,,0.0189,40.79,7,199886
80.0,1,1,fallback,1.0,5.3,-10.7,45.96,202,40.66,2.65,288,0.701,0.594,0.122,-0.1116,7,-0.011,1,0.3163,0,-1,,0,-1,,0,-1,,0,-1,,0.1403,81.09,7,200127
80.0,1,-1,confirm,1.0,27.39,11.39,67.14,2266,39.76,56.54,2510,0.903,0.685,0.157,0.3729,8,0.4429,2163,0.8783,1,914,-15.02,1,914,-15.02,0,-1,,0,-1,,0.0651,40.48,7,200415
80.0,1,1,confirm,1.0,-55.81,-71.81,25.69,596,81.5,55.81,1053,0.566,2.087,0.051,0.0487,8,0.0487,596,0.5087,0,-1,,0,-1,,0,-1,,0,-1,,0.2473,40.02,8,202925
80.0,1,-1,fallback,1.0,5.35,-10.65,49.89,936,44.54,5.35,1235,0.758,1.319,0.053,0.2677,8,0.4074,248,0.7925,0,-1,,0,-1,,0,-1,,0,-1,,0.2298,81.29,8,203978
80.0,1,1,confirm,1.0,53.48,37.48,94.48,570,41.0,-0.0,766,0.744,0.204,0.188,0.1001,9,0.252,12,0.7111,1,610,77.55,1,610,77.55,1,610,77.55,1,611,77.55,0.6776,44.77,9,205213
80.0,1,-1,confirm,1.0,-78.91,-94.91,1.77,2,80.68,78.91,57,0.035,0.602,0.043,0.0111,9,0.0121,1,0.1232,0,-1,,0,-1,,0,-1,,0,-1,,0.5611,40.62,9,205979
80.0,1,1,fallback,1.0,-12.32,-28.32,29.03,70,41.34,14.95,129,0.543,1.975,0.144,0.2354,9,0.2571,83,0.5401,0,-1,,0,-1,,0,-1,,0,-1,,0.1232,80.7,9,206036
80.0,1,-1,confirm,1.0,-1.76,-17.76,41.4,1758,43.16,29.06,2160,0.814,1.122,0.129,0.1051,9,0.119,1734,0.7748,1,1569,29.06,1,1873,26.42,0,-1,,0,-1,,0.4379,41.22,9,206165
80.0,1,1,confirm,1.0,51.95,35.95,92.46,566,40.51,22.01,579,0.978,2.58,0.185,0.2094,10,0.2542,487,0.6513,1,104,-17.61,0,-1,,0,-1,,0,-1,,0.1598,43.34,9,208325
80.0,1,-1,confirm,1.0,50.81,34.81,91.98,1107,41.17,0.0,1756,0.63,1.062,0.107,-0.03,10,0.1384,584,0.8754,1,589,49.06,1,589,49.06,0,-1,,1,1203,69.21,0.1583,40.14,10,208904
80.0,1,1,confirm,1.0,-51.95,-67.95,28.18,829,80.13,51.95,2242,0.37,0.862,0.038,-0.2728,10,-0.0515,0,0.4599,0,-1,,0,-1,,0,-1,,0,-1,,0.1013,41.56,10,210660
80.0,1,-1,confirm,1.0,9.74,-6.26,50.45,423,40.72,0.89,546,0.775,0.315,0.182,0.2238,11,0.3148,66,0.7854,0,-1,,0,-1,,0,-1,,0,-1,,0.3286,79.9,11,212902
80.0,1,1,confirm,1.0,-8.86,-24.86,51.39,303,60.25,8.86,408,0.743,0.741,0.168,0.0382,11,0.0519,334,0.5954,1,406,17.72,0,-1,,0,-1,,0,-1,,0.12,40.92,11,213448
80.0,1,-1,confirm,1.0,34.58,18.58,74.49,1282,39.9,31.92,1642,0.781,1.186,0.155,0.1823,11,0.191,1284,0.7048,1,598,5.32,1,598,5.32,0,-1,,1,665,4.43,0.2957,59.94,11,213856
80.0,1,1,confirm,1.0,-80.09,-96.09,1.78,25,81.87,80.09,612,0.041,0.887,0.012,-0.1261,11,-0.0444,512,0.6067,0,-1,,0,-1,,0,-1,,0,-1,,0.479,40.2,11,215498
80.0,1,-1,fallback,1.0,-5.38,-21.38,34.98,135,40.37,5.38,264,0.511,1.154,0.164,0.0626,12,0.1308,47,0.4521,0,-1,,0,-1,,0,-1,,0,-1,,0.3864,81.85,12,216110
80.0,1,1,confirm,1.0,26.9,10.9,69.93,110,43.03,2.69,183,0.601,0.795,0.037,-0.1121,12,-0.0884,53,0.3863,0,-1,,0,-1,,0,-1,,0,-1,,0.1336,40.51,12,216374
80.0,1,-1,confirm,1.0,32.19,16.19,74.21,1624,42.02,66.17,1670,0.972,0.768,0.088,-0.0046,12,0.2842,476,0.7655,1,1245,-48.28,1,1245,-48.28,1,1245,-48.28,0,-1,,0.3371,42.74,12,216557
80.0,1,1,confirm,1.0,-0.9,-16.9,39.47,132,40.37,0.9,211,0.626,0.565,0.003,0.0685,12,0.0761,151,0.4746,1,174,17.94,0,-1,,0,-1,,0,-1,,0.3036,42.34,12,218227
80.0,1,-1,confirm,1.0,-66.39,-82.39,14.35,653,80.74,66.39,1186,0.551,0.956,0.06,-0.0601,12,0.029,445,0.5988,0,-1,,0,-1,,0,-1,,0,-1,,0.0072,40.21,12,218438
80.0,1,1,fallback,1.0,74.86,58.86,115.85,1272,40.99,12.48,1377,0.924,1.9,0.162,0.0981,13,0.3717,31,0.6919,1,854,44.56,1,854,44.56,1,854,44.56,1,925,31.19,0.1564,80.86,13,219624
80.0,1,-1,confirm,1.0,214.95,198.95,256.52,2162,41.57,64.57,2245,0.963,0.625,0.106,-0.0065,13,0.189,1760,0.6948,1,975,22.11,1,2133,241.49,0,-1,,0,-1,,0.562,40.53,13,221001
80.0,1,1,confirm,1.0,-56.95,-72.95,24.41,117,81.36,56.95,211,0.555,1.161,0.021,0.2063,14,0.2072,115,0.5874,0,-1,,0,-1,,0,-1,,0,-1,,0.6165,42.67,14,223246
80.0,1,-1,fallback,1.0,-25.46,-41.46,20.0,136,45.46,26.37,153,0.889,1.218,0.057,-0.0416,14,-0.0381,143,0.5181,0,-1,,0,-1,,0,-1,,0,-1,,0.1026,81.16,14,223457
80.0,1,1,confirm,1.0,85.25,69.25,126.05,191,40.81,-0.0,250,0.764,0.866,0.088,-0.0141,14,0.0643,26,0.3439,1,114,75.27,0,-1,,0,-1,,0,-1,,0.5181,45.55,14,223610
80.0,1,-1,confirm,1.0,8.09,-7.91,50.36,86,42.26,0.9,151,0.57,0.506,0.001,0.1266,14,0.1323,96,0.4857,0,-1,,0,-1,,0,-1,,0,-1,,0.0574,40.3,14,223860
80.0,1,1,confirm,1.0,17.1,1.1,57.6,175,40.5,8.1,210,0.833,0.647,0.114,-0.031,14,0.0152,209,0.2882,0,-1,,0,-1,,0,-1,,0,-1,,0.0195,42.48,14,224011
80.0,1,-1,confirm,1.0,37.73,21.73,78.16,923,40.43,30.55,1020,0.905,0.934,0.087,0.134,14,0.2354,762,0.7528,1,247,-25.15,1,989,49.41,1,989,49.41,0,-1,,0.2218,40.26,14,224221
80.0,1,1,confirm,1.0,42.38,26.38,82.97,234,40.58,24.35,273,0.857,1.858,0.074,0.0021,14,0.0428,187,0.4794,0,-1,,0,-1,,0,-1,,0,-1,,0.3358,40.75,14,225241
80.0,1,-1,confirm,1.0,11.67,-4.33,52.08,364,40.41,6.29,416,0.875,0.64,0.007,0.1086,14,0.1189,355,0.6013,0,-1,,0,-1,,0,-1,,0,-1,,0.2443,40.25,14,225514
80.0,1,1,confirm,1.0,-52.14,-68.14,29.67,32,81.81,52.14,237,0.135,0.6,0.017,-0.0662,14,-0.0609,36,0.6259,0,-1,,0,-1,,0,-1,,0,-1,,0.3179,40.62,14,225930
80.0,1,-1,fallback,1.0,-14.46,-30.46,28.02,53,42.48,14.46,93,0.57,1.374,0.088,0.0772,14,0.1021,32,0.2086,0,-1,,0,-1,,0,-1,,0,-1,,0.0427,81.57,14,226167
80.0,1,1,confirm,1.0,-61.37,-77.37,20.76,12,82.12,61.37,265,0.045,1.794,0.015,-0.0625,14,-0.0046,258,0.475,0,-1,,0,-1,,0,-1,,0,-1,,0.0605,42.6,14,226260
80.0,1,-1,fallback,1.0,-39.04,-55.04,1.82,2,40.86,39.04,105,0.019,1.127,0.112,0.021,14,0.0853,74,0.382,0,-1,,0,-1,,0,-1,,0,-1,,0.0994,81.95,14,226525
80.0,1,1,confirm,1.0,-52.46,-68.46,27.13,370,79.59,52.46,864,0.428,1.522,0.027,-0.0816,15,0.0287,49,0.6244,0,-1,,0,-1,,0,-1,,0,-1,,0.3285,40.87,14,226630
80.0,1,-1,confirm,1.0,3.64,-12.36,44.55,239,40.92,6.36,333,0.718,2.618,0.13,0.3277,15,0.3918,155,0.7307,0,-1,,0,-1,,0,-1,,0,-1,,0.2304,79.38,15,227494
80.0,1,1,confirm,1.0,0.91,-15.09,43.66,188,42.75,9.1,232,0.81,0.981,0.015,-0.0054,15,-0.0047,192,0.6703,0,-1,,0,-1,,0,-1,,0,-1,,0.2469,41.1,15,227827
80.0,1,-1,confirm,1.0,-81.86,-97.86,3.64,2,85.49,81.86,151,0.013,0.49,0.017,0.0382,15,0.0489,18,0.5256,0,-1,,0,-1,,0,-1,,0,-1,,0.5985,42.56,15,228059
80.0,1,1,fallback,1.0,-30.67,-46.67,10.83,172,41.5,31.57,307,0.56,1.049,0.114,0.1399,15,0.1522,199,0.2667,0,-1,,0,-1,,0,-1,,0,-1,,0.1474,85.52,15,228210
80.0,1,-1,confirm,1.0,57.01,41.01,101.35,685,44.34,18.1,822,0.833,1.563,0.1,0.0277,15,0.1392,560,0.4713,1,700,95.01,1,700,95.01,0,-1,,0,-1,,0.0056,41.45,15,228517
80.0,1,1,confirm,1.0,-54.61,-70.61,28.21,60,82.82,54.61,354,0.169,1.662,0.019,0.0246,15,0.035,16,0.1491,0,-1,,0,-1,,0,-1,,0,-1,,0.0053,44.79,15,229339
80.0,1,-1,fallback,1.0,-37.52,-53.52,3.66,2,41.18,37.52,84,0.024,1.278,0.05,0.0183,15,0.0505,25,0.2219,0,-1,,0,-1,,0,-1,,0,-1,,0.0312,82.58,15,229693
80.0,1,1,confirm,1.0,22.79,6.79,64.73,422,41.94,-0.0,573,0.736,0.535,0.075,-0.1111,15,-0.0074,18,0.2506,0,-1,,0,-1,,0,-1,,0,-1,,0.1781,41.19,15,229777
80.0,1,-1,confirm,1.0,24.56,8.56,67.31,313,42.75,13.64,451,0.694,0.909,0.095,0.2613,16,0.3153,154,0.5636,0,-1,,0,-1,,0,-1,,0,-1,,0.2585,41.67,15,230350
80.0,1,1,confirm,1.0,-73.86,-89.86,16.41,36,90.27,73.86,144,0.25,1.439,0.035,-0.1312,16,-0.1025,90,0.5969,0,-1,,0,-1,,0,-1,,0,-1,,0.0565,43.04,16,230801
80.0,1,-1,fallback,1.0,-6.43,-22.43,37.66,184,44.09,37.66,205,0.898,1.303,0.078,0.1415,16,0.175,156,0.5581,0,-1,,0,-1,,0,-1,,0,-1,,0.59,90.12,16,230945
80.0,1,1,confirm,1.0,106.49,90.49,149.64,125,43.15,-0.0,152,0.822,1.657,0.07,-0.0431,16,-0.0191,56,0.2555,0,-1,,0,-1,,0,-1,,0,-1,,0.0745,44.26,16,231150
80.0,1,-1,confirm,1.0,-80.84,-96.84,5.45,1,86.29,80.84,31,0.032,0.914,0.037,0.027,16,0.0342,3,0.002,0,-1,,0,-1,,0,-1,,0,-1,,0.136,42.51,16,231302
80.0,1,1,fallback,1.0,-33.34,-49.34,7.21,19,40.55,33.34,74,0.257,0.754,0.084,-0.0322,16,-0.0222,55,0.1215,0,-1,,0,-1,,0,-1,,0,-1,,0.0543,86.34,16,231333
80.0,1,-1,confirm,1.0,-82.27,-98.27,1.81,1,84.08,82.27,102,0.01,0.597,0.052,0.0565,16,0.0694,62,0.1578,0,-1,,0,-1,,0,-1,,0,-1,,0.0305,40.52,16,231407
80.0,1,1,fallback,1.0,-39.45,-55.45,1.79,1,41.25,39.45,66,0.015,1.076,0.102,-0.0217,16,0.005,42,0.3411,0,-1,,0,-1,,0,-1,,0,-1,,0.0309,84.09,16,231509
80.0,1,-1,confirm,1.0,65.72,49.72,105.33,910,39.61,53.11,967,0.941,0.951,0.116,0.217,16,0.2516,926,0.7275,0,-1,,0,-1,,0,-1,,0,-1,,0.2438,41.24,16,231575
80.0,1,1,confirm,1.0,136.84,120.84,179.43,1328,42.59,44.4,1524,0.871,0.959,0.148,-0.0495,16,0.0436,1117,0.5567,0,-1,,0,-1,,0,-1,,0,-1,,0.2679,40.03,16,232542
80.0,1,-1,confirm,1.0,-3.58,-19.58,38.44,325,42.02,24.14,452,0.719,0.864,0.069,0.2611,17,0.3141,428,0.6294,0,-1,,0,-1,,0,-1,,0,-1,,0.1709,41.84,17,234066
80.0,1,1,confirm,1.0,-81.32,-97.32,3.57,1,84.9,81.32,196,0.005,0.756,0.019,-0.2796,17,-0.2796,1,0.1147,0,-1,,0,-1,,0,-1,,0,-1,,0.5458,42.18,17,234518
80.0,1,-1,fallback,1.0,44.15,28.15,84.69,1109,40.54,23.43,1352,0.82,0.76,0.066,-0.1299,17,0.3148,5,0.401,1,567,23.43,1,567,23.43,1,567,23.43,1,928,60.37,0.1404,84.87,17,234714
80.0,1,1,confirm,1.0,28.05,12.05,68.78,382,40.72,25.34,419,0.912,2.553,0.135,0.2342,17,0.3957,166,0.72,0,-1,,0,-1,,0,-1,,0,-1,,0.2529,40.89,17,236066
